,REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,VECTOR,COORDINATE,VALUE,TERMINATED
742138,2009-11,Ontario,2016A000235,Prescribed medicines (excluding medicinal cannabis),2002=100,17,v41692008,14.205,102.2,0
742139,2009-11,Ontario,2016A000235,Non-prescribed medicines,2002=100,17,v41692009,14.206,108.1,0
742140,2009-11,Ontario,2016A000235,Health care services,2002=100,17,v41713476,14.311,127.6,0
742141,2009-11,Ontario,2016A000235,Personal care,2002=100,17,v41692011,14.212,108.4,0
742142,2009-11,Ontario,2016A000235,Personal care supplies and equipment,2002=100,17,v41692012,14.213,104.5,0
742143,2009-11,Ontario,2016A000235,Personal care services,2002=100,17,v41692013,14.218,113.9,0
742144,2009-11,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,v41692014,14.219000000000001,103.5,0
742145,2009-11,Ontario,2016A000235,Recreation,2002=100,17,v41692015,14.22,95.6,0
742146,2009-11,Ontario,2016A000235,Recreational equipment and services (excluding recreational vehicles),2002=100,17,v41692016,14.220999999999998,64.3,0
742147,2009-11,Ontario,2016A000235,Purchase and operation of recreational vehicles,2002=100,17,v41692017,14.228,118.8,0
742148,2009-11,Ontario,2016A000235,"Home entertainment equipment, parts and services",2002=100,17,v41692018,14.232999999999999,75.9,0
742149,2009-11,Ontario,2016A000235,Travel services,2002=100,17,v41692019,14.24,91.6,0
742150,2009-11,Ontario,2016A000235,Traveller accommodation,2002=100,17,v41692020,14.241,67.6,0
742151,2009-11,Ontario,2016A000235,Other cultural and recreational services,2002=100,17,v41692021,14.243,128.4,0
742152,2009-11,Ontario,2016A000235,Video and audio subscription services,2002=100,17,v41692022,14.245,141.3,0
742153,2009-11,Ontario,2016A000235,Education and reading,2002=100,17,v41692023,14.247,124.5,0
742154,2009-11,Ontario,2016A000235,Education,2002=100,17,v41692024,14.248,127.3,0
742155,2009-11,Ontario,2016A000235,Tuition fees,2002=100,17,v41692025,14.249,132.9,0
742156,2009-11,Ontario,2016A000235,Reading material (excluding textbooks),2002=100,17,v41692026,14.252,112.2,0
742157,2009-11,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,v41692027,14.255999999999998,133.6,0
742158,2009-11,Ontario,2016A000235,Alcoholic beverages,2002=100,17,v41692028,14.257,112.5,0
742159,2009-11,Ontario,2016A000235,Alcoholic beverages served in licensed establishments,2002=100,17,v41692029,14.258,118.8,0
742160,2009-11,Ontario,2016A000235,Alcoholic beverages purchased from stores,2002=100,17,v41692030,14.262,109.9,0
742161,2009-11,Ontario,2016A000235,Beer purchased from stores,2002=100,17,v41692031,14.263,113.7,0
742162,2009-11,Ontario,2016A000235,Wine purchased from stores,2002=100,17,v41692032,14.264000000000001,102.4,0
742163,2009-11,Ontario,2016A000235,Liquor purchased from stores,2002=100,17,v41692033,14.265,109.1,0
742164,2009-11,Ontario,2016A000235,Tobacco products and smokers' supplies,2002=100,17,v41692034,14.265999999999998,154.8,0
742165,2009-11,Ontario,2016A000235,Cigarettes,2002=100,17,v41692035,14.267000000000001,154.6,0
742167,2009-11,Ontario,2016A000235,All-items excluding food,2002=100,17,v41692044,14.284,113.2,0
742168,2009-11,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,v41692045,14.285,112.1,0
742169,2009-11,Ontario,2016A000235,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,v41692052,14.29,113.9,0
742172,2009-11,Ontario,2016A000235,All-items excluding shelter,2002=100,17,v41692046,14.293,113.0,0
742173,2009-11,Ontario,2016A000235,All-items excluding energy,2002=100,17,v41692050,14.287,113.7,0
742174,2009-11,Ontario,2016A000235,All-items excluding gasoline,2002=100,17,v41693257,14.302,113.4,0
742176,2009-11,Ontario,2016A000235,Private transportation excluding gasoline,2002=100,17,v43972169,14.312000000000001,110.3,0
742177,2009-11,Ontario,2016A000235,Food and energy,2002=100,17,v41692049,14.286,123.6,0
742178,2009-11,Ontario,2016A000235,Fresh fruit and vegetables,2002=100,17,v41692047,14.294,100.0,0
742179,2009-11,Ontario,2016A000235,Energy,2002=100,17,v41692051,14.288,129.5,0
742183,2009-11,Ontario,2016A000235,Goods,2002=100,17,v41692039,14.274000000000001,106.8,0
742184,2009-11,Ontario,2016A000235,Durable goods,2002=100,17,v41692040,14.275,86.7,0
742185,2009-11,Ontario,2016A000235,Semi-durable goods,2002=100,17,v41692041,14.276,94.9,0
742186,2009-11,Ontario,2016A000235,Non-durable goods,2002=100,17,v41692042,14.277000000000001,122.2,0
742187,2009-11,Ontario,2016A000235,Services,2002=100,17,v41692043,14.282,121.4,0
742194,2009-11,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,v41692888,16.2,114.4,0
742195,2009-11,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,v41692889,16.79,117.1,0
742196,2009-11,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,v41692890,16.8,109.0,0
742197,2009-11,"Toronto, Ontario",2011S0503535,Owned accommodation,2002=100,17,v41692891,16.84,121.5,0
742198,2009-11,"Toronto, Ontario",2011S0503535,"Water, fuel and electricity",2002=100,17,v41692892,16.91,116.5,0
744084,2009-12,Ontario,2016A000235,All-items,2002=100,17,v41691919,14.2,114.1,0
744085,2009-12,Ontario,2016A000235,Food,2002=100,17,v41691920,14.3,122.3,0
744086,2009-12,Ontario,2016A000235,Food purchased from stores,2002=100,17,v41691921,14.4,122.1,0
744087,2009-12,Ontario,2016A000235,Meat,2002=100,17,v41691922,14.5,119.8,0
744088,2009-12,Ontario,2016A000235,Fresh or frozen meat (excluding poultry),2002=100,17,v41691923,14.6,116.4,0
744089,2009-12,Ontario,2016A000235,Fresh or frozen beef,2002=100,17,v41691924,14.7,120.9,0
744090,2009-12,Ontario,2016A000235,Fresh or frozen pork,2002=100,17,v41691925,14.8,101.6,0
744091,2009-12,Ontario,2016A000235,Fresh or frozen poultry,2002=100,17,v41691926,14.1,135.6,0
744092,2009-12,Ontario,2016A000235,Fresh or frozen chicken,2002=100,17,v41691927,14.11,141.1,0
744093,2009-12,Ontario,2016A000235,Processed meat,2002=100,17,v41691928,14.13,110.6,0
744094,2009-12,Ontario,2016A000235,"Fish, seafood and other marine products",2002=100,17,v41691929,14.16,114.0,0
744095,2009-12,Ontario,2016A000235,Fish,2002=100,17,v41691930,14.17,119.7,0
744096,2009-12,Ontario,2016A000235,Dairy products and eggs,2002=100,17,v41691931,14.21,130.3,0
744097,2009-12,Ontario,2016A000235,Dairy products,2002=100,17,v41691932,14.22,130.7,0
744098,2009-12,Ontario,2016A000235,Fresh milk,2002=100,17,v41691933,14.23,126.6,0
744099,2009-12,Ontario,2016A000235,Butter,2002=100,17,v41691934,14.24,120.0,0
744100,2009-12,Ontario,2016A000235,Cheese,2002=100,17,v41691935,14.25,133.6,0
744101,2009-12,Ontario,2016A000235,Eggs,2002=100,17,v41691936,14.28,124.5,0
744102,2009-12,Ontario,2016A000235,Bakery and cereal products (excluding baby food),2002=100,17,v41691937,14.29,139.5,0
744103,2009-12,Ontario,2016A000235,Bakery products,2002=100,17,v41691938,14.3,145.3,0
744104,2009-12,Ontario,2016A000235,Cereal products (excluding baby food),2002=100,17,v41691939,14.34,128.8,0
744105,2009-12,Ontario,2016A000235,"Fruit, fruit preparations and nuts",2002=100,17,v41691940,14.39,110.4,0
744106,2009-12,Ontario,2016A000235,Fresh fruit,2002=100,17,v41691941,14.4,103.8,0
744107,2009-12,Ontario,2016A000235,Preserved fruit and fruit preparations,2002=100,17,v41691942,14.45,120.8,0
744108,2009-12,Ontario,2016A000235,Vegetables and vegetable preparations,2002=100,17,v41691943,14.49,109.8,0
744109,2009-12,Ontario,2016A000235,Fresh vegetables,2002=100,17,v41691944,14.5,104.5,0
744110,2009-12,Ontario,2016A000235,Preserved vegetables and vegetable preparations,2002=100,17,v41691945,14.55,132.9,0
744111,2009-12,Ontario,2016A000235,Other food products and non-alcoholic beverages,2002=100,17,v41691946,14.58,121.7,0
744112,2009-12,Ontario,2016A000235,Sugar and confectionery,2002=100,17,v41691947,14.59,126.3,0
744113,2009-12,Ontario,2016A000235,Edible fats and oils,2002=100,17,v41691948,14.62,145.9,0
744114,2009-12,Ontario,2016A000235,Coffee and tea,2002=100,17,v41691949,14.65,122.1,0
744115,2009-12,Ontario,2016A000235,Non-alcoholic beverages,2002=100,17,v41691950,14.74,115.8,0
744116,2009-12,Ontario,2016A000235,Food purchased from restaurants,2002=100,17,v41691951,14.75,122.5,0
744117,2009-12,Ontario,2016A000235,Shelter,2002=100,17,v41691952,14.79,118.2,0
744118,2009-12,Ontario,2016A000235,Rented accommodation,2002=100,17,v41691953,14.8,108.3,0
744119,2009-12,Ontario,2016A000235,Rent,2002=100,17,v41691954,14.81,108.3,0
744120,2009-12,Ontario,2016A000235,Owned accommodation,2002=100,17,v41691955,14.84,123.2,0
744121,2009-12,Ontario,2016A000235,Homeowners' replacement cost,2002=100,17,v41691956,14.86,133.1,0
744122,2009-12,Ontario,2016A000235,Property taxes and other special charges,2002=100,17,v41691957,14.87,132.2,0
744123,2009-12,Ontario,2016A000235,Homeowners' home and mortgage insurance,2002=100,17,v41691958,14.88,170.0,0
744124,2009-12,Ontario,2016A000235,Homeowners' maintenance and repairs,2002=100,17,v41691959,14.89,115.7,0
744125,2009-12,Ontario,2016A000235,"Water, fuel and electricity",2002=100,17,v41691960,14.91,121.9,0
744126,2009-12,Ontario,2016A000235,Electricity,2002=100,17,v41691961,14.92,119.3,0
744127,2009-12,Ontario,2016A000235,Water,2002=100,17,v41691962,14.93,171.5,0
744128,2009-12,Ontario,2016A000235,Natural gas,2002=100,17,v41691963,14.94,86.3,0
744129,2009-12,Ontario,2016A000235,Fuel oil and other fuels,2002=100,17,v41691964,14.95,178.2,0
744130,2009-12,Ontario,2016A000235,"Household operations, furnishings and equipment",2002=100,17,v41691965,14.96,107.6,0
744131,2009-12,Ontario,2016A000235,Household operations,2002=100,17,v41691966,14.97,116.3,0
744132,2009-12,Ontario,2016A000235,Communications,2002=100,17,v41691967,14.98,112.1,0
744133,2009-12,Ontario,2016A000235,Telephone services,2002=100,17,v41691968,14.99,114.9,0
744134,2009-12,Ontario,2016A000235,Internet access services (200212=100),200212=100,16,v41693222,14.297,93.9,0
744135,2009-12,Ontario,2016A000235,Child care and housekeeping services,2002=100,17,v41691969,14.100999999999999,128.4,0
744136,2009-12,Ontario,2016A000235,Household cleaning products,2002=100,17,v41691970,14.104000000000001,106.8,0
744137,2009-12,Ontario,2016A000235,"Paper, plastic and aluminum foil supplies",2002=100,17,v41691971,14.107000000000001,107.1,0
744138,2009-12,Ontario,2016A000235,Other household goods and services,2002=100,17,v41691972,14.11,120.2,0
744139,2009-12,Ontario,2016A000235,Financial services (200212=100),200212=100,16,v41693235,14.298,114.4,0
744140,2009-12,Ontario,2016A000235,Household furnishings and equipment,2002=100,17,v41691973,14.116,93.2,0
744141,2009-12,Ontario,2016A000235,Furniture and household textiles,2002=100,17,v41691974,14.117,90.4,0
744142,2009-12,Ontario,2016A000235,Furniture,2002=100,17,v41691975,14.118,87.1,0
744143,2009-12,Ontario,2016A000235,Household textiles,2002=100,17,v41691976,14.122,100.6,0
744144,2009-12,Ontario,2016A000235,Household equipment,2002=100,17,v41691977,14.126,85.9,0
744145,2009-12,Ontario,2016A000235,Household appliances,2002=100,17,v41691978,14.127,82.9,0
744146,2009-12,Ontario,2016A000235,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,v41691979,14.132,86.5,0
744147,2009-12,Ontario,2016A000235,Clothing and footwear,2002=100,17,v41691980,14.139000000000001,88.9,0
744148,2009-12,Ontario,2016A000235,Clothing,2002=100,17,v41691981,14.14,82.9,0
744149,2009-12,Ontario,2016A000235,Women's clothing,2002=100,17,v41691982,14.140999999999998,82.1,0
744150,2009-12,Ontario,2016A000235,Men's clothing,2002=100,17,v41691983,14.148,86.2,0
744151,2009-12,Ontario,2016A000235,Children's clothing,2002=100,17,v41691984,14.155,77.2,0
744152,2009-12,Ontario,2016A000235,Footwear,2002=100,17,v41691985,14.161,89.5,0
744153,2009-12,Ontario,2016A000235,"Clothing accessories, watches and jewellery",2002=100,17,v41691986,14.165999999999999,108.2,0
744154,2009-12,Ontario,2016A000235,"Clothing material, notions and services",2002=100,17,v41691987,14.171,115.2,0
744155,2009-12,Ontario,2016A000235,Transportation,2002=100,17,v41691988,14.175999999999998,117.0,0
744156,2009-12,Ontario,2016A000235,Private transportation,2002=100,17,v41691989,14.177,117.2,0
744157,2009-12,Ontario,2016A000235,"Purchase, leasing and rental of passenger vehicles",2002=100,17,v41691990,14.177999999999999,91.0,0
744158,2009-12,Ontario,2016A000235,Purchase and leasing of passenger vehicles,2002=100,17,v41691991,14.179,90.9,0
744159,2009-12,Ontario,2016A000235,Purchase of passenger vehicles,2002=100,17,v41691992,14.18,91.7,0
744160,2009-12,Ontario,2016A000235,Operation of passenger vehicles,2002=100,17,v41691993,14.183,142.6,0
744161,2009-12,Ontario,2016A000235,Gasoline,2002=100,17,v41691994,14.184000000000001,139.6,0
744162,2009-12,Ontario,2016A000235,"Passenger vehicle parts, maintenance and repairs",2002=100,17,v41691995,14.185,123.9,0
744163,2009-12,Ontario,2016A000235,Other passenger vehicle operating expenses,2002=100,17,v41691996,14.187999999999999,153.2,0
744164,2009-12,Ontario,2016A000235,Passenger vehicle insurance premiums,2002=100,17,v41691997,14.189,157.9,0
744165,2009-12,Ontario,2016A000235,Passenger vehicle registration fees,2002=100,17,v41691998,14.19,100.0,0
744166,2009-12,Ontario,2016A000235,Public transportation,2002=100,17,v41691999,14.194,115.1,0
744167,2009-12,Ontario,2016A000235,Local and commuter transportation,2002=100,17,v41692000,14.195,126.5,0
744168,2009-12,Ontario,2016A000235,City bus and subway transportation,2002=100,17,v41692001,14.196,121.7,0
744169,2009-12,Ontario,2016A000235,Taxi and other local and commuter transportation services,2002=100,17,v41692002,14.197000000000001,142.8,0
744170,2009-12,Ontario,2016A000235,Inter-city transportation,2002=100,17,v41692003,14.198,108.1,0
744171,2009-12,Ontario,2016A000235,Health and personal care,2002=100,17,v41692004,14.200999999999999,111.8,0
744172,2009-12,Ontario,2016A000235,Health care,2002=100,17,v41692005,14.202,117.3,0
744173,2009-12,Ontario,2016A000235,Health care goods,2002=100,17,v41713475,14.31,108.0,0
744174,2009-12,Ontario,2016A000235,Medicinal and pharmaceutical products,2002=100,17,v41692007,14.204,104.0,0
744175,2009-12,Ontario,2016A000235,Prescribed medicines (excluding medicinal cannabis),2002=100,17,v41692008,14.205,102.0,0
744176,2009-12,Ontario,2016A000235,Non-prescribed medicines,2002=100,17,v41692009,14.206,106.4,0
744177,2009-12,Ontario,2016A000235,Health care services,2002=100,17,v41713476,14.311,127.6,0
744178,2009-12,Ontario,2016A000235,Personal care,2002=100,17,v41692011,14.212,107.2,0
744179,2009-12,Ontario,2016A000235,Personal care supplies and equipment,2002=100,17,v41692012,14.213,102.5,0
744180,2009-12,Ontario,2016A000235,Personal care services,2002=100,17,v41692013,14.218,113.9,0
744181,2009-12,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,v41692014,14.219000000000001,102.3,0
744182,2009-12,Ontario,2016A000235,Recreation,2002=100,17,v41692015,14.22,93.9,0
744183,2009-12,Ontario,2016A000235,Recreational equipment and services (excluding recreational vehicles),2002=100,17,v41692016,14.220999999999998,63.7,0
744184,2009-12,Ontario,2016A000235,Purchase and operation of recreational vehicles,2002=100,17,v41692017,14.228,117.8,0
744185,2009-12,Ontario,2016A000235,"Home entertainment equipment, parts and services",2002=100,17,v41692018,14.232999999999999,70.7,0
744186,2009-12,Ontario,2016A000235,Travel services,2002=100,17,v41692019,14.24,89.5,0
744187,2009-12,Ontario,2016A000235,Traveller accommodation,2002=100,17,v41692020,14.241,64.5,0
744188,2009-12,Ontario,2016A000235,Other cultural and recreational services,2002=100,17,v41692021,14.243,128.4,0
744189,2009-12,Ontario,2016A000235,Video and audio subscription services,2002=100,17,v41692022,14.245,141.3,0
744190,2009-12,Ontario,2016A000235,Education and reading,2002=100,17,v41692023,14.247,124.6,0
744191,2009-12,Ontario,2016A000235,Education,2002=100,17,v41692024,14.248,127.3,0
744192,2009-12,Ontario,2016A000235,Tuition fees,2002=100,17,v41692025,14.249,132.9,0
744193,2009-12,Ontario,2016A000235,Reading material (excluding textbooks),2002=100,17,v41692026,14.252,112.9,0
744194,2009-12,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,v41692027,14.255999999999998,133.8,0
744195,2009-12,Ontario,2016A000235,Alcoholic beverages,2002=100,17,v41692028,14.257,112.8,0
744196,2009-12,Ontario,2016A000235,Alcoholic beverages served in licensed establishments,2002=100,17,v41692029,14.258,118.8,0
744197,2009-12,Ontario,2016A000235,Alcoholic beverages purchased from stores,2002=100,17,v41692030,14.262,110.2,0
744198,2009-12,Ontario,2016A000235,Beer purchased from stores,2002=100,17,v41692031,14.263,113.7,0
744199,2009-12,Ontario,2016A000235,Wine purchased from stores,2002=100,17,v41692032,14.264000000000001,103.4,0
744200,2009-12,Ontario,2016A000235,Liquor purchased from stores,2002=100,17,v41692033,14.265,109.4,0
744201,2009-12,Ontario,2016A000235,Tobacco products and smokers' supplies,2002=100,17,v41692034,14.265999999999998,154.7,0
744202,2009-12,Ontario,2016A000235,Cigarettes,2002=100,17,v41692035,14.267000000000001,154.5,0
744204,2009-12,Ontario,2016A000235,All-items excluding food,2002=100,17,v41692044,14.284,112.5,0
744205,2009-12,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,v41692045,14.285,111.5,0
744206,2009-12,Ontario,2016A000235,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,v41692052,14.29,113.4,0
744209,2009-12,Ontario,2016A000235,All-items excluding shelter,2002=100,17,v41692046,14.293,112.3,0
744210,2009-12,Ontario,2016A000235,All-items excluding energy,2002=100,17,v41692050,14.287,113.3,0
744211,2009-12,Ontario,2016A000235,All-items excluding gasoline,2002=100,17,v41693257,14.302,113.1,0
744213,2009-12,Ontario,2016A000235,Private transportation excluding gasoline,2002=100,17,v43972169,14.312000000000001,111.3,0
744214,2009-12,Ontario,2016A000235,Food and energy,2002=100,17,v41692049,14.286,123.3,0
744215,2009-12,Ontario,2016A000235,Fresh fruit and vegetables,2002=100,17,v41692047,14.294,104.3,0
744216,2009-12,Ontario,2016A000235,Energy,2002=100,17,v41692051,14.288,127.4,0
744220,2009-12,Ontario,2016A000235,Goods,2002=100,17,v41692039,14.274000000000001,105.8,0
744221,2009-12,Ontario,2016A000235,Durable goods,2002=100,17,v41692040,14.275,86.0,0
744222,2009-12,Ontario,2016A000235,Semi-durable goods,2002=100,17,v41692041,14.276,90.9,0
744223,2009-12,Ontario,2016A000235,Non-durable goods,2002=100,17,v41692042,14.277000000000001,122.0,0
744224,2009-12,Ontario,2016A000235,Services,2002=100,17,v41692043,14.282,121.5,0
744231,2009-12,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,v41692888,16.2,113.9,0
744232,2009-12,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,v41692889,16.79,117.2,0
744233,2009-12,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,v41692890,16.8,109.2,0
744234,2009-12,"Toronto, Ontario",2011S0503535,Owned accommodation,2002=100,17,v41692891,16.84,121.7,0
744235,2009-12,"Toronto, Ontario",2011S0503535,"Water, fuel and electricity",2002=100,17,v41692892,16.91,116.5,0
746121,2010-01,Ontario,2016A000235,All-items,2002=100,17,v41691919,14.2,114.5,0
746122,2010-01,Ontario,2016A000235,Food,2002=100,17,v41691920,14.3,123.0,0
746123,2010-01,Ontario,2016A000235,Food purchased from stores,2002=100,17,v41691921,14.4,123.0,0
746124,2010-01,Ontario,2016A000235,Meat,2002=100,17,v41691922,14.5,119.6,0
746125,2010-01,Ontario,2016A000235,Fresh or frozen meat (excluding poultry),2002=100,17,v41691923,14.6,114.5,0
746126,2010-01,Ontario,2016A000235,Fresh or frozen beef,2002=100,17,v41691924,14.7,119.8,0
746127,2010-01,Ontario,2016A000235,Fresh or frozen pork,2002=100,17,v41691925,14.8,97.3,0
746128,2010-01,Ontario,2016A000235,Fresh or frozen poultry,2002=100,17,v41691926,14.1,136.4,0
746129,2010-01,Ontario,2016A000235,Fresh or frozen chicken,2002=100,17,v41691927,14.11,141.2,0
746130,2010-01,Ontario,2016A000235,Processed meat,2002=100,17,v41691928,14.13,112.0,0
746131,2010-01,Ontario,2016A000235,"Fish, seafood and other marine products",2002=100,17,v41691929,14.16,114.2,0
746132,2010-01,Ontario,2016A000235,Fish,2002=100,17,v41691930,14.17,118.6,0
746133,2010-01,Ontario,2016A000235,Dairy products and eggs,2002=100,17,v41691931,14.21,131.4,0
746134,2010-01,Ontario,2016A000235,Dairy products,2002=100,17,v41691932,14.22,131.9,0
746135,2010-01,Ontario,2016A000235,Fresh milk,2002=100,17,v41691933,14.23,125.9,0
746136,2010-01,Ontario,2016A000235,Butter,2002=100,17,v41691934,14.24,123.2,0
746137,2010-01,Ontario,2016A000235,Cheese,2002=100,17,v41691935,14.25,136.1,0
746138,2010-01,Ontario,2016A000235,Eggs,2002=100,17,v41691936,14.28,124.8,0
746139,2010-01,Ontario,2016A000235,Bakery and cereal products (excluding baby food),2002=100,17,v41691937,14.29,138.5,0
746140,2010-01,Ontario,2016A000235,Bakery products,2002=100,17,v41691938,14.3,143.3,0
746141,2010-01,Ontario,2016A000235,Cereal products (excluding baby food),2002=100,17,v41691939,14.34,129.7,0
746142,2010-01,Ontario,2016A000235,"Fruit, fruit preparations and nuts",2002=100,17,v41691940,14.39,110.4,0
746143,2010-01,Ontario,2016A000235,Fresh fruit,2002=100,17,v41691941,14.4,103.0,0
746144,2010-01,Ontario,2016A000235,Preserved fruit and fruit preparations,2002=100,17,v41691942,14.45,122.2,0
746145,2010-01,Ontario,2016A000235,Vegetables and vegetable preparations,2002=100,17,v41691943,14.49,109.4,0
746146,2010-01,Ontario,2016A000235,Fresh vegetables,2002=100,17,v41691944,14.5,103.6,0
746147,2010-01,Ontario,2016A000235,Preserved vegetables and vegetable preparations,2002=100,17,v41691945,14.55,135.1,0
746148,2010-01,Ontario,2016A000235,Other food products and non-alcoholic beverages,2002=100,17,v41691946,14.58,125.6,0
746149,2010-01,Ontario,2016A000235,Sugar and confectionery,2002=100,17,v41691947,14.59,126.5,0
746150,2010-01,Ontario,2016A000235,Edible fats and oils,2002=100,17,v41691948,14.62,147.7,0
746151,2010-01,Ontario,2016A000235,Coffee and tea,2002=100,17,v41691949,14.65,123.5,0
746152,2010-01,Ontario,2016A000235,Non-alcoholic beverages,2002=100,17,v41691950,14.74,125.8,0
746153,2010-01,Ontario,2016A000235,Food purchased from restaurants,2002=100,17,v41691951,14.75,122.8,0
746154,2010-01,Ontario,2016A000235,Shelter,2002=100,17,v41691952,14.79,118.6,0
746155,2010-01,Ontario,2016A000235,Rented accommodation,2002=100,17,v41691953,14.8,108.4,0
746156,2010-01,Ontario,2016A000235,Rent,2002=100,17,v41691954,14.81,108.4,0
746157,2010-01,Ontario,2016A000235,Owned accommodation,2002=100,17,v41691955,14.84,123.3,0
746158,2010-01,Ontario,2016A000235,Homeowners' replacement cost,2002=100,17,v41691956,14.86,133.9,0
746159,2010-01,Ontario,2016A000235,Property taxes and other special charges,2002=100,17,v41691957,14.87,132.2,0
746160,2010-01,Ontario,2016A000235,Homeowners' home and mortgage insurance,2002=100,17,v41691958,14.88,171.0,0
746161,2010-01,Ontario,2016A000235,Homeowners' maintenance and repairs,2002=100,17,v41691959,14.89,116.3,0
746162,2010-01,Ontario,2016A000235,"Water, fuel and electricity",2002=100,17,v41691960,14.91,124.0,0
746163,2010-01,Ontario,2016A000235,Electricity,2002=100,17,v41691961,14.92,119.3,0
746164,2010-01,Ontario,2016A000235,Water,2002=100,17,v41691962,14.93,179.0,0
746165,2010-01,Ontario,2016A000235,Natural gas,2002=100,17,v41691963,14.94,88.6,0
746166,2010-01,Ontario,2016A000235,Fuel oil and other fuels,2002=100,17,v41691964,14.95,185.9,0
746167,2010-01,Ontario,2016A000235,"Household operations, furnishings and equipment",2002=100,17,v41691965,14.96,108.1,0
746168,2010-01,Ontario,2016A000235,Household operations,2002=100,17,v41691966,14.97,117.1,0
746169,2010-01,Ontario,2016A000235,Communications,2002=100,17,v41691967,14.98,113.6,0
746170,2010-01,Ontario,2016A000235,Telephone services,2002=100,17,v41691968,14.99,116.7,0
746171,2010-01,Ontario,2016A000235,Internet access services (200212=100),200212=100,16,v41693222,14.297,93.9,0
746172,2010-01,Ontario,2016A000235,Child care and housekeeping services,2002=100,17,v41691969,14.100999999999999,128.4,0
746173,2010-01,Ontario,2016A000235,Household cleaning products,2002=100,17,v41691970,14.104000000000001,106.4,0
746174,2010-01,Ontario,2016A000235,"Paper, plastic and aluminum foil supplies",2002=100,17,v41691971,14.107000000000001,106.5,0
746175,2010-01,Ontario,2016A000235,Other household goods and services,2002=100,17,v41691972,14.11,121.1,0
746176,2010-01,Ontario,2016A000235,Financial services (200212=100),200212=100,16,v41693235,14.298,114.4,0
746177,2010-01,Ontario,2016A000235,Household furnishings and equipment,2002=100,17,v41691973,14.116,93.2,0
746178,2010-01,Ontario,2016A000235,Furniture and household textiles,2002=100,17,v41691974,14.117,90.3,0
746179,2010-01,Ontario,2016A000235,Furniture,2002=100,17,v41691975,14.118,87.1,0
746180,2010-01,Ontario,2016A000235,Household textiles,2002=100,17,v41691976,14.122,100.3,0
746181,2010-01,Ontario,2016A000235,Household equipment,2002=100,17,v41691977,14.126,85.9,0
746182,2010-01,Ontario,2016A000235,Household appliances,2002=100,17,v41691978,14.127,82.9,0
746183,2010-01,Ontario,2016A000235,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,v41691979,14.132,86.5,0
746184,2010-01,Ontario,2016A000235,Clothing and footwear,2002=100,17,v41691980,14.139000000000001,88.4,0
746185,2010-01,Ontario,2016A000235,Clothing,2002=100,17,v41691981,14.14,82.5,0
746186,2010-01,Ontario,2016A000235,Women's clothing,2002=100,17,v41691982,14.140999999999998,81.7,0
746187,2010-01,Ontario,2016A000235,Men's clothing,2002=100,17,v41691983,14.148,86.1,0
746188,2010-01,Ontario,2016A000235,Children's clothing,2002=100,17,v41691984,14.155,76.4,0
746189,2010-01,Ontario,2016A000235,Footwear,2002=100,17,v41691985,14.161,87.8,0
746190,2010-01,Ontario,2016A000235,"Clothing accessories, watches and jewellery",2002=100,17,v41691986,14.165999999999999,107.9,0
746191,2010-01,Ontario,2016A000235,"Clothing material, notions and services",2002=100,17,v41691987,14.171,115.2,0
746192,2010-01,Ontario,2016A000235,Transportation,2002=100,17,v41691988,14.175999999999998,118.8,0
746193,2010-01,Ontario,2016A000235,Private transportation,2002=100,17,v41691989,14.177,118.7,0
746194,2010-01,Ontario,2016A000235,"Purchase, leasing and rental of passenger vehicles",2002=100,17,v41691990,14.177999999999999,92.0,0
746195,2010-01,Ontario,2016A000235,Purchase and leasing of passenger vehicles,2002=100,17,v41691991,14.179,91.9,0
746196,2010-01,Ontario,2016A000235,Purchase of passenger vehicles,2002=100,17,v41691992,14.18,92.7,0
746197,2010-01,Ontario,2016A000235,Operation of passenger vehicles,2002=100,17,v41691993,14.183,144.6,0
746198,2010-01,Ontario,2016A000235,Gasoline,2002=100,17,v41691994,14.184000000000001,144.6,0
746199,2010-01,Ontario,2016A000235,"Passenger vehicle parts, maintenance and repairs",2002=100,17,v41691995,14.185,123.9,0
746200,2010-01,Ontario,2016A000235,Other passenger vehicle operating expenses,2002=100,17,v41691996,14.187999999999999,153.2,0
